_id,list_price,sizesList,on_sale,colors,desc,name
BP470,138,"[""23"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]",false,"[""White""]","Inspired by the '90s, made for now. . .With a flattering high rise, a slim fit through the hips and thighs and a slightly flared leg. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.",Full-length demi-boot jean in white wash
BS183,198,"[""35"",""36"",""37""]",false,"[""Picket fence wash""]","Meet the latest additions to Point Sur denim, our capsule of small-batch jeans that celebrate the spirit of Los Angeles. This pair features a roomy, wide leg and a wash inspired by vintage pieces our designers discovered at the Rose Bowl Flea Market in California.",Limited-edition Point Sur puddle jean in Picket Fence wash
BM338,148,"[""23"",""24"",""25"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]",false,"[""White""]","With a flattering high rise and polished full length, these jeans are the effortless everyday pair you've been looking for. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.",Wide-leg denim trouser in white
BI621,118,"[""X-SMALL"",""LARGE"",""SMALL"",""X-LARGE"",""2X"",""3X"",""XX-SMALL"",""MEDIUM"",""XX-LARGE""]",false,"[""Black""]","The comfort of your favorite T-shirt, stepped up a notch in classic dress form. Consider this simple style your new best friend and a natural counterpart to denim jackets everywhere. In breathable, 100 percent linen, this dress just made the whole what-to-wear-on-crazy-hot-days conundrum a lot easier.",Linen T-shirt dress
BP854,168,"[""XX-SMALL"",""SMALL"",""X-SMALL""]",false,"[""Dark walnut"",""Sail blue""]","Our favorite way to get dressed in 30 seconds or less: this easy shirtdress that feels as comfy as it looks polished. Plus, this style is made with a lightweight, super-breathable linen (aka our version of personal AC).",Long linen shirtdress
BP834,158,"[""3X"",""LARGE"",""2X"",""XX-SMALL"",""X-LARGE"",""XX-LARGE"",""X-SMALL"",""SMALL"",""MEDIUM""]",false,"[""Black""]","We're living in shift dresses right now because they're cute, easy and super-flattering. This one is all that and more, thanks to the modern collar detail and deep V-neckline.",Long-sleeve shift dress in crepe
BR470,118,"[""2X"",""XX-LARGE"",""3X"",""MEDIUM"",""LARGE"",""X-SMALL"",""X-LARGE"",""XX-SMALL"",""SMALL""]",false,"[""Fuchsia"",""Sweet tangerine"",""Brilliant kelly"",""Black""]","We're living in shift dresses right now because they're cute, easy and super-flattering. This one is all of the above and more, thanks to the double V-neck and mini length. Plus, this dress is made with a lightweight, super-breathable linen (aka our version of personal AC).",Maxine V-neck shift dress in linen
N4870,198,"[""XX-SMALL""]",false,"[""Light blue""]",OLIPHANT is a contemporary women's ready-to-wear brand known for its clever color combinations and playful prints that evoke a sense of whimsy and adventure.,OLIPHANT™ balloon-sleeve short dress
BP574,79.5,"[""MEDIUM"",""X-LARGE"",""XX-LARGE"",""SMALL"",""X-SMALL"",""2X"",""XX-SMALL"",""3X"",""LARGE""]",false,"[""Brilliant papaya"",""Ivory"",""Raw cashew"",""Frozen lake"",""Black""]","Refresh your office-outfit rotation with this sleek and simple style, featuring a sleeveless silhouette with button-up details in the back. Better yet, this top was crafted from our everyday crepe, a smooth, drapey (and washable!) new fabric that goes from work to life (and season to season) with ease.",Sleeveless shell top in everyday crepe
BO179,168,"[""X-LARGE"",""X-SMALL"",""SMALL"",""MEDIUM"",""LARGE""]",false,"[""Cream med navy""]","We upgraded our cashmere collection with finer, loftier fibers to make the soft stuff, somehow, even softer. And because we like to make a lasting impression, our new cashmere is also more enduring than ever - in both quality and style. This heritage-inspired sweater features a V-neckline, dainty pointelle details and a tipped collar. We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia. Plus, it was crafted at a Fair Trade Certified™ factory that provides additional income and better conditions for the people who work there.",Cashmere pointelle cricket sweater
BJ597,98,"[""X-LARGE"",""X-SMALL""]",false,"[""Hthr grapes"",""Hthr sand""]","A magical mixture of merino wool, alpaca and stretch makes this sweater supersoft (hence the name). This popover also has a few more tricks up its sleeve, like a polished collar and exaggerated ribbed hem.",Collared V-neck sweater in Supersoft yarn
BM302,128,"[""X-SMALL"",""XX-LARGE"",""2X"",""XX-SMALL"",""MEDIUM"",""X-LARGE"",""LARGE"",""SMALL""]",false,"[""Linen"",""Navy""]","This one's for all the warm and fuzzies. . . Knit with soft and cozy cotton, this relaxed crewneck style features a cool cable texture, a side slit and a classic fit. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.",Cotton cable-knit sweater
BO149,148,"[""LARGE"",""SMALL"",""MEDIUM"",""X-SMALL"",""XX-SMALL"",""X-LARGE""]",false,"[""Navy neon fuchsia""]","Just in time for Valentine's Day. . .This cozy sweater instantly makes every outfit sweeter. Featuring a cute heart pattern and cropped length, this is the perfect sweater to reach for when you want a pop of color. We're invested in bringing you the best in cashmere, so you can feel great about investing in it too. We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia.",Cropped cashmere crewneck sweater in heart print
BO171,148,"[""MEDIUM"",""SMALL"",""X-LARGE"",""XX-LARGE"",""3X"",""2X"",""LARGE""]",false,"[""Warm ivory"",""Fire lily"",""Black""]","That carefree spring feeling, in top form. This tank style features an intricate crochet design, a cropped length and a flattering square neckline, and is made with our smooth silk-cotton blend. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.",Cropped crochet tank top in silk-cotton blend
BO155,89.5,"[""X-SMALL"",""2X"",""SMALL"",""X-LARGE"",""XX-SMALL"",""XX-LARGE"",""LARGE"",""MEDIUM"",""3X""]",false,"[""Festival pink"",""Mountain white"",""Black""]","Refresh your office-outfit rotation with this sleeveless style, featuring a simple, fitted silhouette and a classic crew neckline. This shirt is crafted with a touch of TENCEL lyocell (an eco-friendly fiber produced from wood pulp sourced from sustainably managed and certified forests - meaning not ancient or endangered!).",TENCEL™ lyocell-blend shell top
N7442,179,"[""ONE SIZE""]",false,"[""White""]","Based between New York and Lithuania, The Knotty Ones was founded by three best friends who set out to design the perfect knit while empowering less privileged women in their community. The Knotty Ones supports independent female artisans as well as female-founded factories in rural Lithuania to create the knitwear, providing them with financial independence and a voice in their households and communities. Delčia means ""half moon"" in Lithuanian and her half-and-half stitching was inspired by our Baltic pagan roots and the changing cycles of the moon. Great for running across empty beaches or through pine forests - and promises to keep you cozy-girl cool.",The Knotty Ones Delčia sweater
BM315,118,"[""3X"",""LARGE""]",false,"[""Black""]","'Tis the season of sequins! Celebrate with a bit of sparkle in this tank-top style, which features allover sequin detailing and a slightly cropped silhouette. This sweater is made with merino wool that is soft and smooth to the touch, with a flattering and superlayerable fit. What makes this wool Re-Imagined? It's processed without the use of chlorine.",Sequin merino wool-blend sweater-tank
